	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YLL029W	gene-YLL029W	1939.66169531094	-1.36208424490722	0.44565673476732	-3.05635288024621	0.00224047400738136	0.00524995856326173
gene-YJR115W	gene-YJR115W	68.0350688528996	-2.2297661664207	0.729797517272472	-3.05532166614402	0.00224819258749276	0.00526593103258237
gene-YGL248W	gene-YGL248W	294.778693614	-1.37083068191354	0.448776151877267	-3.0545978795425	0.00225362463329447	0.00527653709768946
gene-YMR199W	gene-YMR199W	80.7279320548709	-1.85954601261028	0.609028817558752	-3.05329724800896	0.00226341615220439	0.00529733764250884
gene-YOR281C	gene-YOR281C	274.006556175404	1.39622477787578	0.457538114044703	3.05160321078599	0.0022762277813929	0.00532518699799213
gene-YML035C	gene-YML035C	471.771418203374	1.34896155459139	0.442134235845755	3.05102261988595	0.0022806339252077	0.00533335746051175
gene-YGR204C-A	gene-YGR204C-A	13.2799224548226	-4.0492116746464	1.32741499458086	-3.05044894865375	0.00228499522798378	0.00534141655816634
gene-YDR448W	gene-YDR448W	210.113510529755	1.59168875446699	0.522073868527537	3.04878073854991	0.0022977211472293	0.00536901454618793
gene-YKL170W	gene-YKL170W	182.40077264731	-1.52953356366212	0.501807188971973	-3.04805032147027	0.00230331353263162	0.00537992840735125
gene-YBR233W-A	gene-YBR233W-A	54.6023600216515	1.78406835225225	0.585359548251842	3.0478162653711	0.00230510820200592	0.00538074553348623
gene-YJL179W	gene-YJL179W	149.955561877929	1.5784593697018	0.517917681460465	3.04770318953147	0.00230597569114626	0.00538074553348623
gene-YHR115C	gene-YHR115C	362.804921217655	1.31115629433592	0.430219617790541	3.04764413363939	0.00230642887181473	0.00538074553348623
gene-YNL084C	gene-YNL084C	475.286174390301	-1.30335791258028	0.42778081169482	-3.04678909607124	0.00231299937066527	0.00539391822875477
gene-YCR018C	gene-YCR018C	19.4068656755926	2.59846319777513	0.853193201630643	3.04557419446016	0.00232236471611468	0.00541359538656605
gene-YGL219C	gene-YGL219C	872.06459533236	-1.24914322499397	0.410391829910995	-3.04378190293135	0.0023362444225958	0.00544182874235895
gene-YCL056C	gene-YCL056C	184.472496097666	-1.49442361105325	0.490977924634549	-3.04376945697833	0.00233634107047311	0.00544182874235895
gene-YGR246C	gene-YGR246C	387.785790352631	-1.33107000523859	0.437992129452598	-3.03902722385026	0.00237343405566022	0.00552602097442708
gene-YIL008W	gene-YIL008W	214.09157590923	1.37228308344826	0.451669621264441	3.03824525458803	0.00237960202208709	0.00553817264869313
gene-YMR079W	gene-YMR079W	634.623308269308	1.31145854059835	0.431786545087588	3.03728440711909	0.00238720102509318	0.00555364383557946
gene-YJR108W	gene-YJR108W	20.5573829199352	-3.03296599004207	0.9986915987115	-3.0369395256305	0.00238993398431625	0.00555778671970276
gene-YPR189W	gene-YPR189W	193.250457369516	1.37828876648591	0.454122701697679	3.03505806103362	0.00240489385481849	0.00559034863822202
gene-YNR022C	gene-YNR022C	188.820151857244	-1.54122588033204	0.507989567925657	-3.03397151761508	0.00241357215613405	0.00560828848541179
gene-YLL033W	gene-YLL033W	96.9214275703261	1.53678042663995	0.507042265589868	3.03087243595391	0.00243848245962423	0.0056639164810293
gene-YGR053C	gene-YGR053C	29.5543145076802	-2.31922293271487	0.765544404031384	-3.02950804747805	0.00244952377782208	0.00568503788912426
gene-YLL017W	gene-YLL017W	25.5399332289128	-3.02183646303143	0.997428619227212	-3.02962678710051	0.00244856106263473	0.00568503788912426
gene-YPR140W	gene-YPR140W	458.526692798699	-1.39757999868251	0.46148769739746	-3.02842309028845	0.0024583364318662	0.00570322327217926
gene-YKL161C	gene-YKL161C	149.121951810307	1.59745922042008	0.527643554555849	3.02753479432675	0.00246557327916835	0.0057154691145773
gene-YJR072C	gene-YJR072C	644.694976935052	1.22487760862364	0.404575118139538	3.02756534869546	0.00246532403278807	0.0057154691145773
gene-YDR195W	gene-YDR195W	198.946918411252	1.34320664943663	0.443720575026411	3.02714529150846	0.0024687526582875	0.00572056739437243
gene-YMR175W-A	gene-YMR175W-A	12.4111823607141	-5.03755348790324	1.66456453015859	-3.02634917219058	0.00247526278246924	0.00573337653225117
gene-YBL018C	gene-YBL018C	51.4873961555011	1.79522163993094	0.593323372192501	3.0257052461916	0.00248053985903676	0.00574332057009026
gene-YNCJ0007C	gene-YNCJ0007C	51.6925390436249	-2.23908596215487	0.740861426846104	-3.02227364122169	0.00250883640984665	0.00580653375268631
gene-YNCB0014W	gene-YNCB0014W	21.4936411393932	2.59362791470071	0.859352829005151	3.01811761963161	0.00254350164155017	0.0058844308686993
gene-YHR143W	gene-YHR143W	109.622801608752	-1.53135654306086	0.507663540297572	-3.01647926530876	0.00255728707053397	0.00591397964766513
gene-YNL321W	gene-YNL321W	289.867608050299	-1.46504840762962	0.485830676884724	-3.01555351964165	0.00256510665203002	0.00592971387243533
gene-YPR009W	gene-YPR009W	27.5323873422966	2.14906246574085	0.712694486811466	3.01540492526548	0.00256636383247373	0.00593027145294899
gene-YLR037C	gene-YLR037C	17.7012225278228	-3.21626221126394	1.06816798836664	-3.01100786233259	0.00260382110379832	0.00601444550172963
gene-YEL027W	gene-YEL027W	2767.09561749925	1.1779093160467	0.391224641848022	3.01082598090608	0.00260538120903138	0.00601566855898584
gene-YDL248W	gene-YDL248W	92.9925045144189	-1.60416220352294	0.532922569615614	-3.0101224736644	0.00261142365835766	0.00602723601970488
gene-YIL115C	gene-YIL115C	758.876866257113	-1.24242410493623	0.412886372510774	-3.009118701063	0.00262006728052825	0.00604479554009621
gene-YMR080C	gene-YMR080C	531.561138791763	1.29390997656586	0.430042231887748	3.00879746364911	0.00262283901910453	0.00604879942888706
gene-YNR017W	gene-YNR017W	408.803444690769	1.35988240677994	0.452186193778723	3.00735056817192	0.00263535655079232	0.00607526705646714
gene-YKR030W	gene-YKR030W	148.653157419247	1.3810416436535	0.459300396013039	3.00683747639159	0.00263980856330668	0.00608312774734351
gene-YNL236W	gene-YNL236W	177.571520968122	1.35479935070981	0.450805680966595	3.00528455587543	0.00265332492162947	0.00611186170779447
gene-YKR027W	gene-YKR027W	80.7047833474235	1.69330533681692	0.564640795712533	2.99890718076807	0.00270949837530522	0.0062370844614908
gene-YDR419W	gene-YDR419W	264.163668930094	1.37250252846744	0.457691490368251	2.99875037519956	0.00271089314353301	0.0062370844614908
gene-YPL158C	gene-YPL158C	176.366991781055	-1.46639115067416	0.488983897214704	-2.99885366169899	0.00270997434779539	0.0062370844614908
gene-YKL002W	gene-YKL002W	780.219139088356	-1.2538354356653	0.418437740064835	-2.99646832876743	0.0027312660793406	0.0062814815228964
gene-YNL199C	gene-YNL199C	501.81691932927	1.25836750597761	0.41998673739825	2.99620772258904	0.00273360151455396	0.00628437654212346
gene-YPL246C	gene-YPL246C	379.994787417209	1.52462962508173	0.509090825033137	2.99480868660812	0.00274617026096565	0.00631078575325058
gene-YDR151C	gene-YDR151C	524.348984965325	-1.2680339716026	0.423464875137743	-2.99442538460868	0.00274962299465124	0.00631623353789031
gene-YAL067C	gene-YAL067C	35.1287660575826	-2.28355772585238	0.762732849980046	-2.99391553138444	0.0027542218307825	0.00632430874361819
gene-YCL005W	gene-YCL005W	128.208050696638	1.42798011678271	0.477008916784759	2.99361304691724	0.00275695353671102	0.00632809193621008
gene-YKL053C-A	gene-YKL053C-A	133.175609483436	-1.46821032966793	0.490732298763198	-2.99187629053211	0.00277268596105156	0.00636170124003851
gene-YKR045C	gene-YKR045C	90.6471353709268	1.52518931472886	0.510546881642822	2.98736388286449	0.00281394570869753	0.00645383147413261
gene-YLR044C	gene-YLR044C	12988.6557852167	-1.23012726152387	0.41230220206724	-2.98355734060148	0.00284918643482851	0.00653209003145875
gene-YBR225W	gene-YBR225W	209.250928178364	-1.5818264773159	0.530613996832597	-2.98112467209369	0.00287191848294274	0.00658162080288055
gene-YER146W	gene-YER146W	19.1165380092436	2.49779954365688	0.838710881324494	2.97814133484515	0.00290002223201083	0.00664341827639215
gene-YLR251W	gene-YLR251W	80.5501143306056	-1.88912607595106	0.634806290607831	-2.97590950798898	0.0029212104621717	0.00668933129372154
gene-YER128W	gene-YER128W	128.661891826475	1.46653545225184	0.492869120287785	2.97550686761535	0.0029250480073333	0.00669549224266843
gene-YLR024C	gene-YLR024C	91.6680198112014	-1.60670874476728	0.540304220690043	-2.97371125977008	0.00294221792769842	0.0067321544664742
gene-YNL044W	gene-YNL044W	735.666770995564	-1.21547679642932	0.408878854414878	-2.97270642222063	0.00295186644963268	0.00675158482229857
gene-YDR416W	gene-YDR416W	233.842953350311	1.34840433781629	0.453749448916245	2.97169360984764	0.00296162075518324	0.00677124181277108
gene-YNL106C	gene-YNL106C	83.1172988927971	1.5938312258639	0.536447927789053	2.97108282705613	0.00296751735684801	0.00678206688015733
gene-YLL036C	gene-YLL036C	354.686698113214	1.27715698268866	0.430033658785495	2.96990004525603	0.00297896660218045	0.00680403509535423
gene-YNR029C	gene-YNR029C	315.430759379465	1.26478315405719	0.425874556437242	2.96984906691314	0.00297946097374086	0.00680403509535423
gene-YHR011W	gene-YHR011W	88.3297943728509	1.59413507530857	0.537513736899113	2.96575690233527	0.00301939050424864	0.00689252341544751
gene-YER177W	gene-YER177W	1630.89883555443	-1.24770155021123	0.42073093371847	-2.96555696341102	0.00302135386972351	0.00689430904518221
gene-YGR060W	gene-YGR060W	2511.95610346727	1.24723538961837	0.420595658318348	2.96540243569118	0.00302287210282814	0.00689507794615391
gene-YIL139C	gene-YIL139C	187.296756699094	1.36851979489935	0.461732493155198	2.9638802016027	0.00303786527119396	0.00692657015154655
gene-YOR098C	gene-YOR098C	880.587891445853	1.30702611219145	0.441456260742619	2.96071486219896	0.00306925950140982	0.00699423491756016
gene-YBR126W-A	gene-YBR126W-A	460.850486711936	-1.23131793881847	0.415894918698483	-2.96064674863498	0.00306993830028938	0.00699423491756016
gene-YIL041W	gene-YIL041W	1760.53354400617	-1.20879660031085	0.408359327977146	-2.9601297619397	0.00307509489572536	0.00700324967083453
gene-YGR233C	gene-YGR233C	358.25920447496	-1.25689784076563	0.42469024644247	-2.95956370859554	0.00308074995575159	0.00701339215745789
gene-YJL100W	gene-YJL100W	225.28669425458	-1.36259800599826	0.460593883433211	-2.95835019744861	0.0030929053034069	0.00703831900818171
gene-YER037W	gene-YER037W	388.657938013395	-1.26314660253611	0.42707384184481	-2.9576772884983	0.00309966444685359	0.00705095143269073
gene-YOR001W	gene-YOR001W	862.02965077644	1.27276735265141	0.430389937005946	2.95724235911638	0.0031040403287736	0.007058154810694
gene-YIL072W	gene-YIL072W	55.8890851294428	1.7609809847766	0.595518688645082	2.95705410821475	0.00310593609192714	0.00705971533044342
gene-YNL310C	gene-YNL310C	107.14310968738	-1.73201373772748	0.585780513183199	-2.95676230046561	0.00310887680120274	0.00706364884726369
gene-YNL314W	gene-YNL314W	127.768442991792	-1.47364252293479	0.498486450221654	-2.9562338600769	0.00311420865132971	0.00707301007696945
gene-YDL020C	gene-YDL020C	1174.84633621937	-1.25353920210833	0.424695967148236	-2.95161550632478	0.00316116289488442	0.00717406991346826
gene-YMR219W	gene-YMR219W	415.818766528505	-1.33121636953761	0.450997048204262	-2.95171858627041	0.00316010789112218	0.00717406991346826
gene-YMR292W	gene-YMR292W	87.0914588376652	1.49990899641637	0.508290489480315	2.95088935846489	0.00316860398243812	0.00718816224076616
gene-YDR185C	gene-YDR185C	100.783334813177	1.46288217083404	0.496037588061028	2.94913572286392	0.00318663996939662	0.00722385298604275
gene-YBL041W	gene-YBL041W	1177.63157340828	-1.17943024987592	0.399926294101433	-2.94911904336248	0.00318681196488951	0.00722385298604275
gene-YBR096W	gene-YBR096W	130.956214210491	1.68046123841564	0.569873144058768	2.94883388686649	0.0031897537474651	0.00722771452793236
gene-YBL032W	gene-YBL032W	225.225577447607	1.36777195871783	0.463932141626615	2.9482155599787	0.00319614114561293	0.00723937751918614
gene-YOL025W	gene-YOL025W	277.396947537802	-1.52311343742489	0.516679506639533	-2.9478882321677	0.00319952720167164	0.00724423594885855
gene-YIL016W	gene-YIL016W	73.0728615886239	1.82481729674368	0.619839786019617	2.94401446616065	0.00323984855604817	0.00733268554542581
gene-YMR120C	gene-YMR120C	1578.7104460322	1.8983714993863	0.644863674140433	2.94383382955587	0.00324174002030523	0.0073341226738456
gene-YKR059W	gene-YKR059W	663.956429483959	1.3386093748703	0.454821178927173	2.94315532541337	0.00324885369692181	0.00734736886049306
gene-YGR071C	gene-YGR071C	203.063560243564	1.32190230112048	0.449279210847356	2.9422734664872	0.0032581206717197	0.00736547264168392
gene-YDR235W	gene-YDR235W	171.712915702156	1.35937289304937	0.462198559295625	2.94110153679624	0.00327047310887808	0.00739053485734469
gene-YBR150C	gene-YBR150C	210.971030149362	-1.50035791261063	0.510763033958244	-2.93748335893331	0.00330887929688752	0.00747443051700172
gene-YCL002C	gene-YCL002C	172.97241340221	1.32765717900789	0.451995836160129	2.93732170253343	0.00331060479356188	0.00747543527273527
gene-YOL073C	gene-YOL073C	308.97850609546	-1.41856563107948	0.483327009139287	-2.93500177779363	0.00333545776942918	0.00752864153138364
gene-YMR258C	gene-YMR258C	297.700997698612	-1.58235263007509	0.539527301033993	-2.93284997263817	0.00335866147457641	0.0075780854376121
gene-YMR062C	gene-YMR062C	277.55693796945	1.25319911476523	0.427517111853596	2.93134258259676	0.00337500366381736	0.00761201560498528
gene-YHR209W	gene-YHR209W	181.553388361434	-1.42198860337702	0.485169543065327	-2.93091069648111	0.00337969923118369	0.00761966180471965
gene-YER151C	gene-YER151C	572.071783553989	1.29993200069272	0.443686962206455	2.92984043125396	0.00339136105178389	0.007643001721723
gene-YFL029C	gene-YFL029C	143.553524940978	-1.54734807788684	0.528445760011488	-2.92811144487789	0.00341027784721257	0.00768266761643373
gene-YGR056W	gene-YGR056W	318.242729464119	1.35239678177824	0.462022780901339	2.92712142708615	0.00342115280693028	0.00770419326159416
gene-YNL018C	gene-YNL018C	11.5352470746249	-4.67197370347452	1.59648128958559	-2.92641932852672	0.00342888420858506	0.00771862596433127
gene-YLR095C	gene-YLR095C	208.475606651495	1.33979294797349	0.458474570981845	2.92228409768564	0.0034747443329439	0.00781884451480091
gene-YDR059C	gene-YDR059C	570.263312852593	-1.51102009543042	0.517278182659248	-2.92109767255695	0.00348800457509653	0.00784263586472976
gene-YDR490C	gene-YDR490C	244.104118738953	-1.51174149486825	0.517521537272304	-2.92111803276086	0.00348777662867916	0.00784263586472976
gene-YKL107W	gene-YKL107W	152.362129576009	-2.0034645107056	0.6858947709399	-2.9209502617438	0.00348965534449634	0.00784332624020991
gene-YLL001W	gene-YLL001W	229.844411928791	-1.30561577739036	0.447218104291491	-2.91941619729101	0.00350687670211773	0.00787899896468868
gene-YLR324W	gene-YLR324W	419.435075608511	-1.22296651969316	0.419100290649125	-2.91807604761849	0.00352198442902996	0.00790989731136893
gene-YGR240C-A	gene-YGR240C-A	23.0493848592227	2.2211708089732	0.761227871957856	2.91787898314918	0.00352421095653676	0.00791185359742502
gene-YNL169C	gene-YNL169C	238.490920165648	-1.64645796459187	0.564384012348201	-2.91726542313193	0.00353115145135825	0.00792438716708115
gene-YFR009W	gene-YFR009W	789.478070971808	1.19922887156527	0.411548378871518	2.91394385965899	0.00356894081808866	0.00800611358769542
gene-YBR107C	gene-YBR107C	75.3717535495151	1.5258708979502	0.523731112271205	2.91346238976166	0.00357444891668332	0.00801538929184808
gene-YJR056C	gene-YJR056C	578.341644382825	-1.19113079506705	0.408922150713878	-2.91285466680546	0.00358141241215406	0.0080279202187954
gene-YDR524C	gene-YDR524C	335.20874965819	1.58578758659339	0.544639731193932	2.91162670618447	0.00359552047193777	0.00805645028587362
gene-YNL278W	gene-YNL278W	75.8648792181614	-1.67146654794977	0.574117993149453	-2.91136415840333	0.00359854343933721	0.00806012972195367
gene-YJL174W	gene-YJL174W	1180.31503163902	1.17979617601647	0.405301518957415	2.91090983091142	0.003603780014536	0.00806876254117631
gene-YFL019C	gene-YFL019C	15.4715207728256	-3.34413790893891	1.14905446320075	-2.91033890562823	0.00361037032191567	0.00808041854640406
gene-YJL130C	gene-YJL130C	1456.13321770042	1.16889709836177	0.401663503229017	2.91014017695131	0.00361266685820731	0.00808245935276201
gene-YDR022C	gene-YDR022C	262.259099299936	-1.38923778933975	0.477529502397871	-2.90921876525706	0.00362333219087002	0.00810321455866218
gene-YGR131W	gene-YGR131W	65.3700583557406	-1.75943714524122	0.604922134164097	-2.90853491031945	0.00363126631033756	0.00811784812464202
gene-YBL008W	gene-YBL008W	69.6479340328991	1.5461978546186	0.532174932877358	2.90543157727974	0.00366747024604841	0.00819564465014724
gene-YNR011C	gene-YNR011C	246.048705776639	1.28193166103709	0.441297984029039	2.90491166384467	0.00367356763101582	0.00820612868818957
gene-YDR170C	gene-YDR170C	563.592489167694	-1.21196885176504	0.417283264744505	-2.90442717013132	0.00367925791960101	0.00821569566821388
gene-YGL119W	gene-YGL119W	225.90433252689	1.39945624599426	0.482184914439486	2.90232274815369	0.0037040670824603	0.00826793099821063
gene-YDR065W	gene-YDR065W	146.792623008288	1.36256098061407	0.469492526921543	2.90219950794183	0.00370552467221286	0.00826802274912326
gene-YJR135W-A	gene-YJR135W-A	143.940856863592	-1.52136227280578	0.524399813969016	-2.90114952805011	0.00371796418319247	0.0082926086883051
gene-YHR081W	gene-YHR081W	465.919566774489	1.26040494266286	0.434476551958197	2.90097345180582	0.0037200539382885	0.00829410039640565
